StudentId,CollageId,Semester,Year,FieldName,SubjectId,Marks
112,120,1,2024,Assignment,5,72.48
112,140,5,2024,Assignment,6,29.52
112,138,2,2024,Assignment,7,25.40
112,102,3,2024,Assignment,8,78.35
112,133,6,2024,Assignment,9,61.88
112,133,4,2024,Assignment,10,34.53
113,134,1,2024,mid1,1,89.21
113,106,7,2024,mid1,2,23.90
113,134,3,2024,mid1,3,44.50
113,150,7,2024,mid1,4,98.14
113,138,7,2024,mid1,5,56.31
113,111,7,2024,mid1,6,80.36
113,135,7,2024,mid1,7,33.15
113,105,5,2024,mid1,8,19.98
113,126,6,2024,mid1,9,93.39
113,106,7,2024,mid1,10,2.80
113,140,7,2024,mid2,1,40.63
113,112,1,2024,mid2,2,6.17
113,108,4,2024,mid2,3,91.21
113,129,6,2024,mid2,4,98.70
113,117,4,2024,mid2,5,5.17
113,143,3,2024,mid2,6,10.00
113,140,2,2024,mid2,7,28.51
113,136,1,2024,mid2,8,75.46
113,110,1,2024,mid2,9,26.46
113,109,4,2024,mid2,10,29.20
113,111,6,2024,mid3,1,87.03
113,148,4,2024,mid3,2,4.88
113,148,2,2024,mid3,3,50.43
113,124,2,2024,mid3,4,3.51
113,146,7,2024,mid3,5,98.86
113,133,7,2024,mid3,6,84.56
113,144,7,2024,mid3,7,96.40
113,141,4,2024,mid3,8,53.76
113,106,3,2024,mid3,9,64.21
113,145,4,2024,mid3,10,6.06
113,118,4,2024,Attendance,1,42.62
113,114,1,2024,Attendance,2,6.11
113,105,1,2024,Attendance,3,19.85
113,119,3,2024,Attendance,4,72.01
113,116,1,2024,Attendance,5,17.72
113,124,7,2024,Attendance,6,10.46
113,136,3,2024,Attendance,7,60.87
113,114,1,2024,Attendance,8,1.41
113,114,1,2024,Attendance,9,63.88
113,133,5,2024,Attendance,10,30.53
113,108,2,2024,Assignment,1,74.68
113,122,4,2024,Assignment,2,23.26
113,102,3,2024,Assignment,3,78.36
113,130,6,2024,Assignment,4,94.60
113,122,7,2024,Assignment,5,83.53
113,123,1,2024,Assignment,6,18.69
113,128,4,2024,Assignment,7,31.22
113,102,6,2024,Assignment,8,32.50
113,138,2,2024,Assignment,9,19.89
113,124,2,2024,Assignment,10,15.58
114,109,8,2024,mid1,1,89.54
114,125,8,2024,mid1,2,62.09
114,120,3,2024,mid1,3,30.18
114,114,8,2024,mid1,4,56.47
114,136,3,2024,mid1,5,33.18
114,140,6,2024,mid1,6,62.11
114,131,4,2024,mid1,7,6.40
114,108,5,2024,mid1,8,69.89
114,131,4,2024,mid1,9,22.39
114,123,1,2024,mid1,10,18.21
114,135,4,2024,mid2,1,76.56
114,104,5,2024,mid2,2,22.50
114,146,2,2024,mid2,3,22.52
114,117,1,2024,mid2,4,28.41
114,118,7,2024,mid2,5,57.55
114,106,3,2024,mid2,6,58.80
114,115,8,2024,mid2,7,15.02
114,124,6,2024,mid2,8,55.78
114,101,2,2024,mid2,9,19.80
114,141,8,2024,mid2,10,45.24
114,117,6,2024,mid3,1,81.43
114,149,8,2024,mid3,2,25.21
114,123,4,2024,mid3,3,80.27
114,131,1,2024,mid3,4,22.42
114,101,2,2024,mid3,5,68.60
114,105,7,2024,mid3,6,95.34
114,115,6,2024,mid3,7,94.82
114,143,2,2024,mid3,8,14.54
114,108,1,2024,mid3,9,93.58
114,124,3,2024,mid3,10,48.89
114,123,6,2024,Attendance,1,11.78
114,128,4,2024,Attendance,2,54.08
114,107,6,2024,Attendance,3,25.96
114,147,6,2024,Attendance,4,48.05
114,112,4,2024,Attendance,5,44.67
114,108,7,2024,Attendance,6,96.00
114,145,7,2024,Attendance,7,44.44
114,127,1,2024,Attendance,8,78.44
114,146,5,2024,Attendance,9,7.12
114,141,2,2024,Attendance,10,74.45
114,135,8,2024,Assignment,1,6.14
114,106,6,2024,Assignment,2,57.98
114,117,2,2024,Assignment,3,61.70
114,132,1,2024,Assignment,4,75.01
114,118,4,2024,Assignment,5,98.86
114,113,1,2024,Assignment,6,85.39
114,130,2,2024,Assignment,7,72.94
114,131,7,2024,Assignment,8,3.45
114,103,2,2024,Assignment,9,37.37
114,110,5,2024,Assignment,10,29.52
115,136,5,2024,mid1,1,8.23
115,117,1,2024,mid1,2,37.69
115,136,2,2024,mid1,3,97.07
115,131,6,2024,mid1,4,23.08
115,130,6,2024,mid1,5,68.18
115,148,5,2024,mid1,6,44.08
115,106,7,2024,mid1,7,83.65
115,145,3,2024,mid1,8,14.34
115,133,8,2024,mid1,9,55.55
115,110,5,2024,mid1,10,52.85
115,117,6,2024,mid2,1,14.56
115,103,1,2024,mid2,2,65.96
115,120,2,2024,mid2,3,86.72
115,115,8,2024,mid2,4,46.88
115,123,5,2024,mid2,5,49.51
115,136,1,2024,mid2,6,83.61
115,146,8,2024,mid2,7,79.95
115,141,3,2024,mid2,8,41.16
115,128,1,2024,mid2,9,3.53
115,126,5,2024,mid2,10,65.65
115,134,1,2024,mid3,1,36.62
115,134,5,2024,mid3,2,66.34
115,133,5,2024,mid3,3,90.35
115,118,5,2024,mid3,4,8.61
115,118,6,2024,mid3,5,36.32
115,102,8,2024,mid3,6,88.75
115,104,8,2024,mid3,7,5.59
115,125,4,2024,mid3,8,11.79
115,131,2,2024,mid3,9,98.65
115,102,7,2024,mid3,10,69.38
115,101,1,2024,Attendance,1,58.21
115,146,5,2024,Attendance,2,87.69
115,107,1,2024,Attendance,3,87.45
115,109,8,2024,Attendance,4,53.64
115,133,1,2024,Attendance,5,2.18
115,118,3,2024,Attendance,6,67.49
115,149,2,2024,Attendance,7,19.38
115,147,3,2024,Attendance,8,47.73
115,133,3,2024,Attendance,9,20.51
115,114,7,2024,Attendance,10,12.58
115,136,4,2024,Assignment,1,97.42
115,146,4,2024,Assignment,2,32.86
115,120,1,2024,Assignment,3,48.81
115,123,8,2024,Assignment,4,31.27
115,148,7,2024,Assignment,5,91.45
115,104,7,2024,Assignment,6,48.73
115,135,8,2024,Assignment,7,83.27
115,137,5,2024,Assignment,8,82.95
115,111,3,2024,Assignment,9,12.93
115,120,8,2024,Assignment,10,97.95
116,130,1,2024,mid1,1,8.94
116,147,2,2024,mid1,2,13.23
116,102,3,2024,mid1,3,39.71
116,123,2,2024,mid1,4,58.11
116,130,5,2024,mid1,5,32.72
116,128,1,2024,mid1,6,54.58
116,136,6,2024,mid1,7,90.68
116,111,1,2024,mid1,8,23.48
116,131,7,2024,mid1,9,92.72
116,143,3,2024,mid1,10,86.96
116,127,5,2024,mid2,1,91.60
116,107,8,2024,mid2,2,93.80
116,121,5,2024,mid2,3,68.03
116,128,8,2024,mid2,4,34.18
116,101,6,2024,mid2,5,79.62
116,145,1,2024,mid2,6,37.10
116,125,3,2024,mid2,7,19.81
116,146,1,2024,mid2,8,72.98
116,139,4,2024,mid2,9,38.26
116,140,2,2024,mid2,10,42.04
116,123,4,2024,mid3,1,49.35
116,123,2,2024,mid3,2,69.39
116,106,5,2024,mid3,3,48.52
116,150,7,2024,mid3,4,87.70
116,133,2,2024,mid3,5,68.87
116,108,2,2024,mid3,6,24.56
116,116,1,2024,mid3,7,65.14
116,146,3,2024,mid3,8,92.11
116,145,5,2024,mid3,9,13.14
116,124,4,2024,mid3,10,61.01
116,115,8,2024,Attendance,1,61.36
116,104,7,2024,Attendance,2,26.52
116,144,2,2024,Attendance,3,75.18
116,140,7,2024,Attendance,4,47.58
116,130,4,2024,Attendance,5,48.75
116,105,8,2024,Attendance,6,68.01
116,144,7,2024,Attendance,7,46.47
116,108,6,2024,Attendance,8,63.66
116,149,7,2024,Attendance,9,61.08
116,149,2,2024,Attendance,10,51.09
116,134,7,2024,Assignment,1,34.92
116,124,4,2024,Assignment,2,9.47
116,114,4,2024,Assignment,3,46.06
116,110,1,2024,Assignment,4,80.36
116,119,4,2024,Assignment,5,65.31
116,126,1,2024,Assignment,6,91.71
116,139,8,2024,Assignment,7,66.24
116,128,2,2024,Assignment,8,5.82
116,133,6,2024,Assignment,9,31.19
116,112,4,2024,Assignment,10,94.12
117,134,6,2024,mid1,1,20.77
117,129,6,2024,mid1,2,95.55
117,144,3,2024,mid1,3,27.20
117,120,3,2024,mid1,4,75.12
117,149,1,2024,mid1,5,64.23
117,113,1,2024,mid1,6,36.91
117,140,6,2024,mid1,7,41.44
117,143,5,2024,mid1,8,25.64
117,131,5,2024,mid1,9,2.07
117,116,7,2024,mid1,10,3.50
117,115,3,2024,mid2,1,45.11
117,101,8,2024,mid2,2,8.00
117,127,4,2024,mid2,3,10.99
117,146,4,2024,mid2,4,68.16
117,127,5,2024,mid2,5,33.62
117,137,2,2024,mid2,6,93.26
117,147,6,2024,mid2,7,16.75
117,120,3,2024,mid2,8,55.92
117,148,5,2024,mid2,9,17.14
117,137,5,2024,mid2,10,7.69
117,119,6,2024,mid3,1,17.55
117,114,6,2024,mid3,2,82.82
117,145,8,2024,mid3,3,83.33
117,147,7,2024,mid3,4,21.58
117,122,8,2024,mid3,5,32.10
117,120,8,2024,mid3,6,70.11
117,121,5,2024,mid3,7,88.56
117,130,1,2024,mid3,8,98.87
117,101,8,2024,mid3,9,55.35
117,108,1,2024,mid3,10,80.81
117,141,5,2024,Attendance,1,55.68
117,104,3,2024,Attendance,2,26.04
117,112,1,2024,Attendance,3,52.16
117,140,6,2024,Attendance,4,2.44
117,125,8,2024,Attendance,5,85.55
117,108,1,2024,Attendance,6,62.33
117,108,6,2024,Attendance,7,38.06
117,138,3,2024,Attendance,8,33.54
117,107,1,2024,Attendance,9,86.83
117,127,3,2024,Attendance,10,74.04
117,111,5,2024,Assignment,1,13.96
117,125,6,2024,Assignment,2,22.81
117,139,2,2024,Assignment,3,0.93
117,125,6,2024,Assignment,4,87.76
117,103,5,2024,Assignment,5,87.68
117,138,3,2024,Assignment,6,90.45
117,105,3,2024,Assignment,7,76.04
117,138,4,2024,Assignment,8,23.08
117,115,3,2024,Assignment,9,44.73
117,108,1,2024,Assignment,10,70.97
118,103,1,2024,mid1,1,42.41
118,143,3,2024,mid1,2,6.11
118,147,5,2024,mid1,3,57.61
118,140,7,2024,mid1,4,66.07
118,133,2,2024,mid1,5,62.25
118,106,6,2024,mid1,6,90.74
118,120,5,2024,mid1,7,97.95
118,150,3,2024,mid1,8,71.91
118,107,7,2024,mid1,9,96.99
118,103,7,2024,mid1,10,57.68
118,136,2,2024,mid2,1,61.99
118,132,4,2024,mid2,2,89.02
118,131,2,2024,mid2,3,57.84
118,140,6,2024,mid2,4,41.27
118,140,8,2024,mid2,5,3.77
118,105,8,2024,mid2,6,93.87
118,120,3,2024,mid2,7,11.46
118,137,5,2024,mid2,8,2.01
118,126,2,2024,mid2,9,2.35
118,121,3,2024,mid2,10,93.03
118,120,5,2024,mid3,1,26.62
118,145,2,2024,mid3,2,88.91
118,107,6,2024,mid3,3,58.59
118,150,7,2024,mid3,4,85.22
118,129,4,2024,mid3,5,77.05
118,146,3,2024,mid3,6,32.62
118,113,4,2024,mid3,7,21.34
118,147,4,2024,mid3,8,54.90
118,103,8,2024,mid3,9,77.82
118,148,1,2024,mid3,10,98.05
118,106,8,2024,Attendance,1,14.00
118,133,1,2024,Attendance,2,16.34
118,125,1,2024,Attendance,3,97.85
118,118,2,2024,Attendance,4,23.66
118,124,8,2024,Attendance,5,63.84
118,144,6,2024,Attendance,6,90.25
118,115,8,2024,Attendance,7,91.59
118,147,7,2024,Attendance,8,50.80
118,105,5,2024,Attendance,9,75.28
118,111,7,2024,Attendance,10,15.36
118,140,8,2024,Assignment,1,63.56
118,130,4,2024,Assignment,2,82.26
118,129,6,2024,Assignment,3,68.45
118,108,1,2024,Assignment,4,87.56
118,146,4,2024,Assignment,5,41.35
118,130,1,2024,Assignment,6,96.32
118,131,6,2024,Assignment,7,0.65
118,128,3,2024,Assignment,8,18.77
118,103,6,2024,Assignment,9,28.63
118,122,1,2024,Assignment,10,33.15
119,138,6,2024,mid1,1,53.04
119,106,5,2024,mid1,2,90.15
119,146,5,2024,mid1,3,9.48
119,104,8,2024,mid1,4,50.42
119,109,4,2024,mid1,5,26.10
119,136,2,2024,mid1,6,79.75
119,123,4,2024,mid1,7,5.55
119,149,4,2024,mid1,8,41.56
119,103,7,2024,mid1,9,25.65
119,116,1,2024,mid1,10,75.31
119,118,6,2024,mid2,1,92.82
119,130,3,2024,mid2,2,90.92
119,105,3,2024,mid2,3,90.13
119,141,3,2024,mid2,4,2.34
119,117,8,2024,mid2,5,54.01
119,123,8,2024,mid2,6,59.37
119,111,1,2024,mid2,7,0.20
119,113,1,2024,mid2,8,39.87
119,111,7,2024,mid2,9,50.69
119,134,7,2024,mid2,10,81.34
119,108,8,2024,mid3,1,50.15
119,101,4,2024,mid3,2,58.29
119,106,7,2024,mid3,3,66.17
119,145,2,2024,mid3,4,50.45
119,114,7,2024,mid3,5,39.77
119,125,2,2024,mid3,6,50.64
119,123,2,2024,mid3,7,47.62
119,126,6,2024,mid3,8,65.43
119,142,6,2024,mid3,9,46.31
119,117,7,2024,mid3,10,4.74
119,105,6,2024,Attendance,1,17.20
119,150,2,2024,Attendance,2,61.19
119,113,1,2024,Attendance,3,9.13
119,140,6,2024,Attendance,4,79.26
119,150,2,2024,Attendance,5,43.79
119,120,6,2024,Attendance,6,86.65
119,111,5,2024,Attendance,7,87.74
119,128,4,2024,Attendance,8,79.35
119,120,1,2024,Attendance,9,59.47
119,133,5,2024,Attendance,10,62.66
119,148,3,2024,Assignment,1,72.94
119,137,6,2024,Assignment,2,29.37
119,112,2,2024,Assignment,3,67.99
119,102,8,2024,Assignment,4,58.83
119,116,3,2024,Assignment,5,76.41
119,149,3,2024,Assignment,6,54.88
119,132,4,2024,Assignment,7,1.19
119,102,8,2024,Assignment,8,6.40
119,145,1,2024,Assignment,9,58.54
119,150,8,2024,Assignment,10,22.18
120,146,7,2024,mid1,1,49.29
120,142,5,2024,mid1,2,76.91
120,108,5,2024,mid1,3,18.74
120,118,7,2024,mid1,4,80.37
120,141,2,2024,mid1,5,56.62
120,104,7,2024,mid1,6,96.78
120,140,1,2024,mid1,7,6.45
120,144,8,2024,mid1,8,39.23
120,101,1,2024,mid1,9,12.72
120,144,6,2024,mid1,10,56.35
120,107,7,2024,mid2,1,29.81
120,126,2,2024,mid2,2,93.59
120,122,7,2024,mid2,3,57.40
120,131,6,2024,mid2,4,44.68
120,102,2,2024,mid2,5,27.68
120,139,6,2024,mid2,6,72.57
120,126,5,2024,mid2,7,25.90
120,139,6,2024,mid2,8,42.10
120,107,6,2024,mid2,9,61.19
120,105,6,2024,mid2,10,37.12
120,121,3,2024,mid3,1,22.91
120,118,7,2024,mid3,2,78.76
120,110,2,2024,mid3,3,25.25
120,116,7,2024,mid3,4,75.22
120,120,6,2024,mid3,5,15.82
120,101,6,2024,mid3,6,25.21
120,134,6,2024,mid3,7,82.84
120,143,1,2024,mid3,8,21.49
120,132,6,2024,mid3,9,73.94
120,120,5,2024,mid3,10,50.22
120,130,1,2024,Attendance,1,47.00
120,102,5,2024,Attendance,2,83.07
120,118,6,2024,Attendance,3,66.77
120,103,3,2024,Attendance,4,86.29
120,105,3,2024,Attendance,5,10.08
120,118,4,2024,Attendance,6,26.37
120,134,6,2024,Attendance,7,28.38
120,149,1,2024,Attendance,8,50.66
120,143,7,2024,Attendance,9,20.07
120,141,3,2024,Attendance,10,64.59
120,115,6,2024,Assignment,1,31.27
120,104,5,2024,Assignment,2,46.25
120,133,5,2024,Assignment,3,31.47
120,102,7,2024,Assignment,4,72.42
120,133,2,2024,Assignment,5,88.17
120,114,2,2024,Assignment,6,12.89
120,106,7,2024,Assignment,7,65.48
120,105,2,2024,Assignment,8,59.13
120,138,8,2024,Assignment,9,55.63
120,129,6,2024,Assignment,10,70.00
121,134,1,2024,mid1,1,48.31
121,135,1,2024,mid1,2,93.05
121,111,6,2024,mid1,3,18.50
121,138,6,2024,mid1,4,65.10
121,148,7,2024,mid1,5,95.30
121,126,2,2024,mid1,6,65.88
121,137,2,2024,mid1,7,29.01
121,140,7,2024,mid1,8,77.11
121,124,1,2024,mid1,9,10.54
121,114,2,2024,mid1,10,98.89
121,115,3,2024,mid2,1,25.44
121,132,6,2024,mid2,2,7.46
121,109,8,2024,mid2,3,10.35
121,123,3,2024,mid2,4,19.59
121,107,2,2024,mid2,5,67.41
121,145,1,2024,mid2,6,5.31
121,105,3,2024,mid2,7,5.12
121,143,5,2024,mid2,8,13.31
121,145,5,2024,mid2,9,64.16
121,132,5,2024,mid2,10,19.52
121,145,6,2024,mid3,1,10.76
121,146,4,2024,mid3,2,33.92
121,105,4,2024,mid3,3,0.79
121,148,7,2024,mid3,4,39.90
121,128,3,2024,mid3,5,37.81
121,117,5,2024,mid3,6,97.80
121,134,1,2024,mid3,7,40.63
121,149,1,2024,mid3,8,61.13
121,111,7,2024,mid3,9,98.21
121,142,6,2024,mid3,10,71.34
121,105,2,2024,Attendance,1,94.59
121,125,7,2024,Attendance,2,76.84
121,138,1,2024,Attendance,3,49.00
121,143,3,2024,Attendance,4,15.01
121,129,1,2024,Attendance,5,70.75
121,102,3,2024,Attendance,6,95.49
121,124,1,2024,Attendance,7,66.41
121,109,6,2024,Attendance,8,31.65
121,103,8,2024,Attendance,9,77.22
121,110,5,2024,Attendance,10,54.36
121,132,2,2024,Assignment,1,15.32
121,143,6,2024,Assignment,2,69.43
121,144,8,2024,Assignment,3,95.75
121,131,4,2024,Assignment,4,98.63
121,114,4,2024,Assignment,5,33.11
121,129,7,2024,Assignment,6,21.40
121,104,2,2024,Assignment,7,59.37
121,132,5,2024,Assignment,8,48.92
121,124,8,2024,Assignment,9,6.60
121,142,6,2024,Assignment,10,76.09
122,112,6,2024,mid1,1,49.34
122,113,3,2024,mid1,2,73.15
122,144,5,2024,mid1,3,4.86
122,108,7,2024,mid1,4,47.16
122,114,6,2024,mid1,5,37.90
122,110,8,2024,mid1,6,36.43
122,111,8,2024,mid1,7,98.57
122,150,5,2024,mid1,8,64.43
122,147,7,2024,mid1,9,60.64
122,123,8,2024,mid1,10,29.49
122,145,7,2024,mid2,1,74.37
122,141,1,2024,mid2,2,59.78
122,140,5,2024,mid2,3,73.66
122,111,8,2024,mid2,4,23.98
122,107,2,2024,mid2,5,13.04
122,105,5,2024,mid2,6,46.68
122,136,7,2024,mid2,7,34.13
122,118,2,2024,mid2,8,36.73
122,123,7,2024,mid2,9,91.13
122,111,1,2024,mid2,10,90.30
122,127,2,2024,mid3,1,58.54
122,150,7,2024,mid3,2,18.61
122,126,2,2024,mid3,3,14.56
122,102,4,2024,mid3,4,47.15
122,144,2,2024,mid3,5,28.00
122,119,2,2024,mid3,6,47.48
122,149,4,2024,mid3,7,37.66
122,136,3,2024,mid3,8,98.02
122,119,5,2024,mid3,9,5.88
122,113,1,2024,mid3,10,23.68
122,111,5,2024,Attendance,1,34.02
122,132,4,2024,Attendance,2,69.49
122,110,1,2024,Attendance,3,23.79
122,149,3,2024,Attendance,4,58.07
122,109,2,2024,Attendance,5,16.21
122,107,8,2024,Attendance,6,77.13
122,110,2,2024,Attendance,7,90.55
122,131,1,2024,Attendance,8,18.88
122,110,8,2024,Attendance,9,24.13
122,124,4,2024,Attendance,10,84.70
122,132,3,2024,Assignment,1,60.67
122,111,2,2024,Assignment,2,81.73
122,135,4,2024,Assignment,3,71.06
122,103,1,2024,Assignment,4,11.80
122,143,4,2024,Assignment,5,12.74
122,116,5,2024,Assignment,6,31.43
122,103,3,2024,Assignment,7,30.59
122,119,6,2024,Assignment,8,49.15
122,135,3,2024,Assignment,9,26.17
122,115,4,2024,Assignment,10,63.92
123,141,5,2024,mid1,1,68.27
123,130,1,2024,mid1,2,57.79
123,115,4,2024,mid1,3,3.04
123,141,5,2024,mid1,4,31.11
123,104,1,2024,mid1,5,21.59
123,127,7,2024,mid1,6,29.92
123,136,7,2024,mid1,7,18.87
123,133,3,2024,mid1,8,52.79
123,137,7,2024,mid1,9,39.11
123,106,3,2024,mid1,10,43.75
123,149,5,2024,mid2,1,21.16
123,150,8,2024,mid2,2,65.42
123,139,7,2024,mid2,3,95.26
123,118,6,2024,mid2,4,57.64
123,122,5,2024,mid2,5,99.13
123,147,4,2024,mid2,6,19.98
123,137,1,2024,mid2,7,40.51
123,112,2,2024,mid2,8,42.80
123,120,6,2024,mid2,9,41.32
123,109,3,2024,mid2,10,52.86
123,138,1,2024,mid3,1,20.21
123,119,4,2024,mid3,2,29.13
123,118,8,2024,mid3,3,91.72
123,120,5,2024,mid3,4,11.09
123,120,7,2024,mid3,5,5.15
123,105,6,2024,mid3,6,4.51
123,147,1,2024,mid3,7,82.59
123,136,8,2024,mid3,8,75.87
123,143,1,2024,mid3,9,67.11
123,113,3,2024,mid3,10,52.42
123,141,6,2024,Attendance,1,98.87
123,109,8,2024,Attendance,2,1.85
123,129,6,2024,Attendance,3,25.59
123,111,1,2024,Attendance,4,47.12
123,126,5,2024,Attendance,5,61.04
123,141,5,2024,Attendance,6,29.88
123,127,4,2024,Attendance,7,58.45
123,120,5,2024,Attendance,8,4.65
123,102,1,2024,Attendance,9,93.25
123,138,4,2024,Attendance,10,28.77
123,122,2,2024,Assignment,1,74.03
123,138,1,2024,Assignment,2,17.14
123,147,4,2024,Assignment,3,23.57
123,108,5,2024,Assignment,4,40.85
123,129,6,2024,Assignment,5,23.13
123,130,4,2024,Assignment,6,26.98
123,101,2,2024,Assignment,7,87.96
123,121,2,2024,Assignment,8,24.18
123,103,1,2024,Assignment,9,99.81
123,146,5,2024,Assignment,10,31.32
124,141,6,2024,mid1,1,4.86
124,150,7,2024,mid1,2,19.72
124,135,6,2024,mid1,3,15.82
124,123,3,2024,mid1,4,83.65
124,116,4,2024,mid1,5,74.17
124,112,1,2024,mid1,6,9.97
124,117,7,2024,mid1,7,73.62
124,132,3,2024,mid1,8,82.29
124,138,6,2024,mid1,9,10.93
124,102,2,2024,mid1,10,15.16
124,144,2,2024,mid2,1,49.22
124,150,2,2024,mid2,2,90.42
124,113,8,2024,mid2,3,61.92
124,120,7,2024,mid2,4,70.73
124,111,2,2024,mid2,5,55.72
124,108,4,2024,mid2,6,42.74
124,124,8,2024,mid2,7,15.19
124,135,8,2024,mid2,8,84.79
124,115,6,2024,mid2,9,34.95
124,103,5,2024,mid2,10,42.52
124,121,7,2024,mid3,1,72.22
124,106,8,2024,mid3,2,26.53
124,120,1,2024,mid3,3,25.23
124,140,2,2024,mid3,4,10.88
124,150,3,2024,mid3,5,62.49
124,134,6,2024,mid3,6,12.01
124,150,8,2024,mid3,7,90.78
124,112,8,2024,mid3,8,35.28
124,124,6,2024,mid3,9,81.74
124,122,5,2024,mid3,10,29.03
124,148,2,2024,Attendance,1,65.53
124,116,4,2024,Attendance,2,65.84
124,126,8,2024,Attendance,3,83.71
124,110,3,2024,Attendance,4,50.42
124,135,1,2024,Attendance,5,43.23
124,112,2,2024,Attendance,6,51.89
124,132,1,2024,Attendance,7,72.18
124,134,8,2024,Attendance,8,73.14
124,111,1,2024,Attendance,9,97.53
124,120,3,2024,Attendance,10,36.22
124,144,2,2024,Assignment,1,91.36
124,104,1,2024,Assignment,2,72.86
124,106,7,2024,Assignment,3,1.43
124,137,7,2024,Assignment,4,73.45
124,114,2,2024,Assignment,5,50.63
124,143,5,2024,Assignment,6,12.04
124,119,8,2024,Assignment,7,70.73
124,118,3,2024,Assignment,8,90.49
124,112,1,2024,Assignment,9,59.33
124,112,4,2024,Assignment,10,86.95
125,101,8,2024,mid1,1,7.07
125,147,7,2024,mid1,2,55.73
125,121,7,2024,mid1,3,78.27
125,107,2,2024,mid1,4,73.50
125,102,1,2024,mid1,5,90.36
125,138,6,2024,mid1,6,33.36
125,117,1,2024,mid1,7,71.09
125,119,6,2024,mid1,8,60.89
125,148,2,2024,mid1,9,17.56
125,125,6,2024,mid1,10,66.28
125,149,3,2024,mid2,1,81.63
125,145,2,2024,mid2,2,3.76
125,103,2,2024,mid2,3,35.43
125,101,6,2024,mid2,4,61.18
125,150,8,2024,mid2,5,7.97
125,138,8,2024,mid2,6,86.19
125,132,3,2024,mid2,7,10.11
125,123,7,2024,mid2,8,82.63
125,136,6,2024,mid2,9,70.63
125,117,3,2024,mid2,10,69.91
125,107,5,2024,mid3,1,66.66
125,109,1,2024,mid3,2,93.73
125,131,1,2024,mid3,3,34.79
125,123,8,2024,mid3,4,45.07
125,132,4,2024,mid3,5,36.09
125,121,3,2024,mid3,6,57.63
125,136,7,2024,mid3,7,63.90
125,134,6,2024,mid3,8,69.20
125,145,2,2024,mid3,9,21.65
125,148,5,2024,mid3,10,93.13
125,106,2,2024,Attendance,1,76.09
125,101,3,2024,Attendance,2,32.21
125,120,5,2024,Attendance,3,13.29
125,120,8,2024,Attendance,4,61.91
125,121,8,2024,Attendance,5,65.43
125,137,6,2024,Attendance,6,4.59
125,118,8,2024,Attendance,7,16.87
125,124,6,2024,Attendance,8,72.52
125,148,6,2024,Attendance,9,88.40
125,106,4,2024,Attendance,10,29.07
125,120,3,2024,Assignment,1,50.00
125,111,8,2024,Assignment,2,30.03
125,104,7,2024,Assignment,3,32.34
125,139,1,2024,Assignment,4,83.81
125,128,8,2024,Assignment,5,52.45
125,147,7,2024,Assignment,6,43.41
125,148,7,2024,Assignment,7,58.97
125,138,7,2024,Assignment,8,60.61
125,105,7,2024,Assignment,9,34.73
125,142,1,2024,Assignment,10,61.84
126,121,8,2024,mid1,1,59.14
126,143,7,2024,mid1,2,35.27
126,119,1,2024,mid1,3,80.53
126,130,1,2024,mid1,4,35.53
126,138,8,2024,mid1,5,97.53
126,102,8,2024,mid1,6,97.02
126,134,7,2024,mid1,7,30.43
126,106,2,2024,mid1,8,59.46
126,117,8,2024,mid1,9,4.77
126,142,7,2024,mid1,10,18.03
126,106,3,2024,mid2,1,86.85
126,122,3,2024,mid2,2,22.86
126,107,3,2024,mid2,3,56.50
126,117,8,2024,mid2,4,58.48
126,130,5,2024,mid2,5,12.02
126,145,5,2024,mid2,6,61.66
126,147,1,2024,mid2,7,38.26
126,127,6,2024,mid2,8,31.09
126,124,8,2024,mid2,9,68.44
126,121,4,2024,mid2,10,42.68
126,107,4,2024,mid3,1,39.27
126,110,6,2024,mid3,2,45.29
126,119,4,2024,mid3,3,36.42
126,141,4,2024,mid3,4,29.77
126,135,7,2024,mid3,5,5.62
126,126,7,2024,mid3,6,57.66
126,115,5,2024,mid3,7,41.83
126,102,5,2024,mid3,8,43.54
126,139,4,2024,mid3,9,81.60
126,108,5,2024,mid3,10,13.89
126,141,3,2024,Attendance,1,57.39
126,130,2,2024,Attendance,2,7.95
126,110,4,2024,Attendance,3,16.63
126,126,2,2024,Attendance,4,4.12
126,143,3,2024,Attendance,5,53.70
126,112,4,2024,Attendance,6,20.44
126,116,1,2024,Attendance,7,2.17
126,102,2,2024,Attendance,8,81.42
126,137,7,2024,Attendance,9,0.55
126,122,7,2024,Attendance,10,46.77
126,145,1,2024,Assignment,1,23.81
126,112,7,2024,Assignment,2,36.69
126,135,3,2024,Assignment,3,42.00
126,130,5,2024,Assignment,4,65.31
126,113,3,2024,Assignment,5,35.27
126,102,6,2024,Assignment,6,63.45
126,109,7,2024,Assignment,7,87.05
126,136,7,2024,Assignment,8,53.22
126,101,3,2024,Assignment,9,3.58
126,141,4,2024,Assignment,10,74.08
127,141,2,2024,mid1,1,85.56
127,125,1,2024,mid1,2,75.35
127,126,6,2024,mid1,3,0.87
127,150,3,2024,mid1,4,26.31
127,132,8,2024,mid1,5,37.07
127,136,2,2024,mid1,6,77.48
127,148,5,2024,mid1,7,0.25
127,125,1,2024,mid1,8,59.83
127,145,2,2024,mid1,9,89.71
127,101,4,2024,mid1,10,83.06
127,143,6,2024,mid2,1,34.15
127,114,2,2024,mid2,2,47.09
127,106,3,2024,mid2,3,77.19
127,127,2,2024,mid2,4,18.28
